,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
871,-1.0,21700.0,PINA_COLADAS,15025.0,108.0,,,,,15026.0,22.0,15028.0,34.0,15029.0,74.0,15025.5,179.625
875,-1.0,21800.0,PINA_COLADAS,15022.0,89.0,,,,,15025.0,89.0,,,,,15023.5,442.125
879,-1.0,21900.0,PINA_COLADAS,15019.0,76.0,,,,,15022.0,76.0,,,,,15020.5,684.625
881,-1.0,22000.0,PINA_COLADAS,15018.0,75.0,,,,,15021.0,20.0,15022.0,55.0,,,15019.5,760.375
887,-1.0,22100.0,PINA_COLADAS,15020.0,80.0,,,,,15023.0,80.0,,,,,15021.5,610.125
891,-1.0,22200.0,PINA_COLADAS,15023.0,91.0,,,,,15026.0,31.0,15027.0,60.0,,,15024.5,344.0
892,-1.0,22300.0,PINA_COLADAS,15022.0,102.0,,,,,15025.0,102.0,,,,,15023.5,467.125
898,-1.0,22400.0,PINA_COLADAS,15023.0,94.0,,,,,15026.0,94.0,,,,,15024.5,372.75
903,-1.0,22500.0,PINA_COLADAS,15021.0,36.0,15020.0,58.0,,,15023.0,36.0,15024.0,58.0,,,15022.0,578.5
904,-1.0,22600.0,PINA_COLADAS,15022.0,93.0,,,,,15025.0,93.0,,,,,15023.5,437.375
908,-1.0,22700.0,PINA_COLADAS,15027.0,89.0,,,,,15030.0,89.0,,,,,15028.5,34.0
913,-1.0,22800.0,PINA_COLADAS,15027.0,34.0,15026.0,62.0,,,15029.0,34.0,15030.0,62.0,,,15028.0,82.5
919,-1.0,22900.0,PINA_COLADAS,15028.0,94.0,,,,,15031.0,94.0,,,,,15029.5,-29.125
920,-1.0,23000.0,PINA_COLADAS,15025.0,78.0,,,,,15028.0,28.0,15029.0,50.0,,,15026.5,182.75
924,-1.0,23100.0,PINA_COLADAS,15024.0,97.0,,,,,15027.0,97.0,,,,,15025.5,314.875
930,-1.0,23200.0,PINA_COLADAS,15023.0,84.0,,,,,15026.0,84.0,,,,,15024.5,367.875
934,-1.0,23300.0,PINA_COLADAS,15021.0,89.0,,,,,15024.0,89.0,,,,,15022.5,528.375
937,-1.0,23400.0,PINA_COLADAS,15019.0,83.0,,,,,15022.0,83.0,,,,,15020.5,708.875
940,-1.0,23500.0,PINA_COLADAS,15020.0,39.0,15019.0,20.0,15018.0,51.0,15022.0,71.0,,,,,15021.0,737.5
946,-1.0,23600.0,PINA_COLADAS,15019.0,93.0,,,,,15020.0,30.0,15022.0,93.0,,,15019.5,685.375
950,-1.0,23700.0,PINA_COLADAS,15017.0,86.0,,,,,15020.0,86.0,,,,,15018.5,873.25
952,-1.0,23800.0,PINA_COLADAS,15018.0,95.0,,,,,15021.0,30.0,15022.0,65.0,,,15019.5,762.5
956,-1.0,23900.0,PINA_COLADAS,15018.0,83.0,,,,,15021.0,83.0,,,,,15019.5,788.625
962,-1.0,24000.0,PINA_COLADAS,15020.0,35.0,15019.0,58.0,,,15022.0,35.0,15023.0,58.0,,,15021.0,661.875
966,-1.0,24100.0,PINA_COLADAS,15020.0,85.0,,,,,15023.0,85.0,,,,,15021.5,641.75
968,-1.0,24200.0,PINA_COLADAS,15019.0,80.0,,,,,15022.0,80.0,,,,,15020.5,703.375
972,-1.0,24300.0,PINA_COLADAS,15021.0,31.0,15020.0,75.0,,,15023.0,31.0,15024.0,75.0,,,15022.0,577.625
978,-1.0,24400.0,PINA_COLADAS,15028.0,27.0,15027.0,61.0,,,15030.0,27.0,15031.0,61.0,,,15029.0,5.25
982,-1.0,24500.0,PINA_COLADAS,15029.0,31.0,15028.0,68.0,,,15031.0,31.0,15032.0,68.0,,,15030.0,-76.375
985,-1.0,24600.0,PINA_COLADAS,15026.0,22.0,15025.0,61.0,,,15028.0,22.0,15029.0,61.0,,,15027.0,163.875
988,-1.0,24700.0,PINA_COLADAS,15025.0,74.0,,,,,15028.0,74.0,,,,,15026.5,199.0
993,-1.0,24800.0,PINA_COLADAS,15026.0,87.0,,,,,15029.0,87.0,,,,,15027.5,101.125
997,-1.0,24900.0,PINA_COLADAS,15023.0,30.0,15022.0,96.0,,,15025.0,96.0,,,,,15024.0,446.0
1000,-1.0,25000.0,PINA_COLADAS,15028.0,110.0,,,,,15031.0,110.0,,,,,15029.5,-15.75
1004,-1.0,25100.0,PINA_COLADAS,15024.0,103.0,,,,,15027.0,103.0,,,,,15025.5,285.625
1009,-1.0,25200.0,PINA_COLADAS,15022.0,34.0,15021.0,69.0,,,15024.0,34.0,15025.0,69.0,,,15023.0,494.25
1013,-1.0,25300.0,PINA_COLADAS,15021.0,25.0,15020.0,59.0,,,15024.0,84.0,,,,,15022.5,570.125
1016,-1.0,25400.0,PINA_COLADAS,15022.0,34.0,15021.0,69.0,,,15025.0,103.0,,,,,15023.5,483.0
1020,-1.0,25500.0,PINA_COLADAS,15023.0,98.0,,,,,15026.0,39.0,15027.0,59.0,,,15024.5,344.5
1025,-1.0,25600.0,PINA_COLADAS,15021.0,100.0,,,,,15024.0,100.0,,,,,15022.5,546.25
1030,-1.0,25700.0,PINA_COLADAS,15023.0,24.0,15022.0,61.0,,,15025.0,24.0,15026.0,61.0,,,15024.0,418.75
1033,-1.0,25800.0,PINA_COLADAS,15023.0,36.0,15022.0,57.0,,,15026.0,93.0,,,,,15024.5,399.5
1037,-1.0,25900.0,PINA_COLADAS,15028.0,96.0,,,,,15031.0,96.0,,,,,15029.5,-17.0
1043,-1.0,26000.0,PINA_COLADAS,15033.0,98.0,,,,,15036.0,98.0,,,,,15034.5,-442.0
1045,-1.0,26100.0,PINA_COLADAS,15033.0,29.0,15032.0,70.0,,,15035.0,29.0,15036.0,70.0,,,15034.0,-419.375
1049,-1.0,26200.0,PINA_COLADAS,15032.0,103.0,,,,,15035.0,103.0,,,,,15033.5,-365.625
1053,-1.0,26300.0,PINA_COLADAS,15033.0,96.0,,,,,15036.0,96.0,,,,,15034.5,-434.125
1059,-1.0,26400.0,PINA_COLADAS,15032.0,84.0,,,,,15035.0,84.0,,,,,15033.5,-361.5
1061,-1.0,26500.0,PINA_COLADAS,15033.0,36.0,15032.0,54.0,,,15035.0,36.0,15036.0,54.0,,,15034.0,-406.625
1065,-1.0,26600.0,PINA_COLADAS,15029.0,39.0,15028.0,61.0,,,15032.0,100.0,,,,,15030.5,-94.375
1069,-1.0,26700.0,PINA_COLADAS,15028.0,77.0,,,,,15031.0,77.0,,,,,15029.5,-36.75
1074,-1.0,26800.0,PINA_COLADAS,15029.0,94.0,,,,,15032.0,94.0,,,,,15030.5,-131.375
1077,-1.0,26900.0,PINA_COLADAS,15028.0,81.0,,,,,15031.0,81.0,,,,,15029.5,-59.375
1080,-1.0,27000.0,PINA_COLADAS,15030.0,32.0,15029.0,55.0,,,15032.0,32.0,15033.0,55.0,,,15031.0,-171.75
1085,-1.0,27100.0,PINA_COLADAS,15027.0,87.0,,,,,15030.0,87.0,,,,,15028.5,50.25
1090,-1.0,27200.0,PINA_COLADAS,15025.0,84.0,,,,,15028.0,84.0,,,,,15026.5,184.0
1093,-1.0,27300.0,PINA_COLADAS,15025.0,26.0,15024.0,67.0,,,15027.0,26.0,15028.0,67.0,,,15026.0,252.25
1096,-1.0,27400.0,PINA_COLADAS,15025.0,33.0,15024.0,69.0,,,15027.0,33.0,15028.0,69.0,,,15026.0,257.375
1102,-1.0,27500.0,PINA_COLADAS,15023.0,96.0,,,,,15026.0,96.0,,,,,15024.5,370.375
1106,-1.0,27600.0,PINA_COLADAS,15022.0,93.0,,,,,15025.0,93.0,,,,,15023.5,452.25
1110,-1.0,27700.0,PINA_COLADAS,15018.0,112.0,,,,,15021.0,37.0,15022.0,75.0,,,15019.5,768.75
1112,-1.0,27800.0,PINA_COLADAS,15018.0,86.0,,,,,15021.0,86.0,,,,,15019.5,808.5
1119,-1.0,27900.0,PINA_COLADAS,15021.0,29.0,15020.0,55.0,,,15023.0,29.0,15024.0,55.0,,,15022.0,590.375
1122,-1.0,28000.0,PINA_COLADAS,15015.0,72.0,,,,,15018.0,72.0,,,,,15016.5,1040.875
1126,-1.0,28100.0,PINA_COLADAS,15017.0,77.0,,,,,15020.0,77.0,,,,,15018.5,874.875
1128,-1.0,28200.0,PINA_COLADAS,15016.0,91.0,,,,,15019.0,91.0,,,,,15017.5,978.125
1134,-1.0,28300.0,PINA_COLADAS,15018.0,72.0,,,,,15021.0,72.0,,,,,15019.5,772.625
1138,-1.0,28400.0,PINA_COLADAS,15014.0,98.0,,,,,15017.0,98.0,,,,,15015.5,1127.0
1142,-1.0,28500.0,PINA_COLADAS,15015.0,85.0,,,,,15018.0,85.0,,,,,15016.5,1026.5
1144,-1.0,28600.0,PINA_COLADAS,15017.0,22.0,15016.0,74.0,,,15020.0,96.0,,,,,15018.5,914.875
1150,-1.0,28700.0,PINA_COLADAS,15018.0,103.0,,,,,15021.0,33.0,15022.0,70.0,,,15019.5,769.25
1154,-1.0,28800.0,PINA_COLADAS,15015.0,90.0,,,,,15018.0,90.0,,,,,15016.5,1046.375
1158,-1.0,28900.0,PINA_COLADAS,15019.0,90.0,,,,,15022.0,90.0,,,,,15020.5,689.875
1160,-1.0,29000.0,PINA_COLADAS,15019.0,98.0,,,,,15022.0,98.0,,,,,15020.5,725.5
1166,-1.0,29100.0,PINA_COLADAS,15018.0,94.0,,,,,15021.0,33.0,15022.0,61.0,,,15019.5,762.75
1170,-1.0,29200.0,PINA_COLADAS,15019.0,22.0,15018.0,65.0,,,15022.0,87.0,,,,,15020.5,738.375
1173,-1.0,29300.0,PINA_COLADAS,15019.0,106.0,,,,,15022.0,31.0,15023.0,75.0,,,15020.5,683.5
1176,-1.0,29400.0,PINA_COLADAS,15019.0,96.0,,,,,15022.0,96.0,,,,,15020.5,702.25
1181,-1.0,29500.0,PINA_COLADAS,15019.0,99.0,,,,,15022.0,99.0,,,,,15020.5,707.375
1186,-1.0,29600.0,PINA_COLADAS,15020.0,97.0,,,,,15023.0,97.0,,,,,15021.5,605.875
1189,-1.0,29700.0,PINA_COLADAS,15017.0,38.0,15016.0,64.0,,,15018.0,24.0,15020.0,102.0,,,15017.5,913.625
1192,-1.0,29800.0,PINA_COLADAS,15013.0,38.0,15012.0,66.0,,,15016.0,104.0,,,,,15014.5,1248.0
1197,-1.0,29900.0,PINA_COLADAS,15014.0,88.0,,,,,15017.0,88.0,,,,,15015.5,1151.5
1202,-1.0,30000.0,PINA_COLADAS,15008.0,32.0,15007.0,72.0,,,15010.0,32.0,15011.0,72.0,,,15009.0,1687.25
1207,-1.0,30100.0,PINA_COLADAS,15008.0,89.0,,,,,15011.0,89.0,,,,,15009.5,1657.5
1209,-1.0,30200.0,PINA_COLADAS,15005.0,112.0,,,,,15008.0,112.0,,,,,15006.5,1876.5
1215,-1.0,30300.0,PINA_COLADAS,15008.0,24.0,15007.0,72.0,,,15011.0,96.0,,,,,15009.5,1673.75
1219,-1.0,30400.0,PINA_COLADAS,15006.0,95.0,,,,,15009.0,95.0,,,,,15007.5,1833.5
1223,-1.0,30500.0,PINA_COLADAS,15004.0,107.0,,,,,15005.0,30.0,15007.0,107.0,,,15004.5,1964.875
1225,-1.0,30600.0,PINA_COLADAS,15003.0,79.0,,,,,15006.0,79.0,,,,,15004.5,2093.25
1231,-1.0,30700.0,PINA_COLADAS,15002.0,38.0,15001.0,63.0,,,15004.0,38.0,15005.0,63.0,,,15003.0,2203.125
1235,-1.0,30800.0,PINA_COLADAS,15002.0,78.0,,,,,15005.0,78.0,,,,,15003.5,2163.25
1239,-1.0,30900.0,PINA_COLADAS,15003.0,20.0,15002.0,59.0,,,15005.0,20.0,15006.0,59.0,,,15004.0,2106.625
1241,-1.0,31000.0,PINA_COLADAS,15004.0,86.0,,,,,15007.0,86.0,,,,,15005.5,1964.625
1247,-1.0,31100.0,PINA_COLADAS,15004.0,30.0,15003.0,61.0,,,15005.0,25.0,15007.0,91.0,,,15004.5,2019.5
1249,-1.0,31200.0,PINA_COLADAS,15001.0,104.0,,,,,15004.0,31.0,15005.0,73.0,,,15002.5,2211.25
1252,-1.0,31300.0,PINA_COLADAS,15002.0,99.0,,,,,15005.0,99.0,,,,,15003.5,2164.875
1257,-1.0,31400.0,PINA_COLADAS,15002.0,92.0,,,,,15005.0,33.0,15006.0,59.0,,,15003.5,2128.75
1263,-1.0,31500.0,PINA_COLADAS,15002.0,114.0,,,,,15005.0,114.0,,,,,15003.5,2159.875
1264,-1.0,31600.0,PINA_COLADAS,15003.0,88.0,,,,,15006.0,88.0,,,,,15004.5,2084.75
1268,-1.0,31700.0,PINA_COLADAS,15003.0,63.0,,,,,15004.0,3.0,15006.0,34.0,15007.0,63.0,15003.5,2004.875
1273,-1.0,31800.0,PINA_COLADAS,15006.0,38.0,15005.0,67.0,,,15008.0,38.0,15009.0,67.0,,,15007.0,1756.625
1279,-1.0,31900.0,PINA_COLADAS,15005.0,91.0,,,,,15008.0,91.0,,,,,15006.5,1818.875
1280,-1.0,32000.0,PINA_COLADAS,15005.0,35.0,15004.0,56.0,,,15008.0,91.0,,,,,15006.5,1859.0
1284,-1.0,32100.0,PINA_COLADAS,15001.0,99.0,,,,,15004.0,99.0,,,,,15002.5,2294.5
1290,-1.0,32200.0,PINA_COLADAS,14999.0,36.0,14998.0,64.0,,,15001.0,36.0,15002.0,64.0,,,15000.0,2601.125
1294,-1.0,32300.0,PINA_COLADAS,14999.0,33.0,14998.0,74.0,,,15001.0,33.0,15002.0,74.0,,,15000.0,2578.625
1297,-1.0,32400.0,PINA_COLADAS,14998.0,94.0,,,,,15001.0,94.0,,,,,14999.5,2617.75
1300,-1.0,32500.0,PINA_COLADAS,14998.0,81.0,,,,,15001.0,81.0,,,,,14999.5,2634.875
1306,-1.0,32600.0,PINA_COLADAS,15000.0,89.0,,,,,15003.0,89.0,,,,,15001.5,2422.75
1310,-1.0,32700.0,PINA_COLADAS,14998.0,82.0,,,,,15001.0,82.0,,,,,14999.5,2650.625
1312,-1.0,32800.0,PINA_COLADAS,14998.0,84.0,,,,,15001.0,84.0,,,,,14999.5,2653.25
1316,-1.0,32900.0,PINA_COLADAS,14994.0,39.0,14993.0,64.0,,,14997.0,103.0,,,,,14995.5,3164.375
1322,-1.0,33000.0,PINA_COLADAS,14997.0,21.0,14996.0,61.0,,,14999.0,21.0,15000.0,61.0,,,14998.0,2835.5
1326,-1.0,33100.0,PINA_COLADAS,14995.0,39.0,14994.0,68.0,,,14996.0,26.0,14997.0,39.0,14998.0,68.0,14995.5,3060.375
1328,-1.0,33200.0,PINA_COLADAS,14995.0,39.0,14994.0,54.0,,,14997.0,39.0,14998.0,54.0,,,14996.0,3057.375
1332,-1.0,33300.0,PINA_COLADAS,14990.0,92.0,,,,,14993.0,27.0,14994.0,65.0,,,14991.5,3555.875
1339,-1.0,33400.0,PINA_COLADAS,14986.0,91.0,,,,,14989.0,24.0,14990.0,67.0,,,14987.5,4035.875
1341,-1.0,33500.0,PINA_COLADAS,14985.0,78.0,,,,,14988.0,78.0,,,,,14986.5,4170.875
1344,-1.0,33600.0,PINA_COLADAS,14984.0,81.0,,,,,14985.0,34.0,14987.0,81.0,,,14984.5,4280.875
1348,-1.0,33700.0,PINA_COLADAS,14981.0,97.0,,,,,14984.0,31.0,14985.0,66.0,,,14982.5,4625.5
1353,-1.0,33800.0,PINA_COLADAS,14985.0,94.0,,,,,14988.0,94.0,,,,,14986.5,4213.375
1357,-1.0,33900.0,PINA_COLADAS,14989.0,91.0,,,,,14992.0,91.0,,,,,14990.5,3741.0
1360,-1.0,34000.0,PINA_COLADAS,14987.0,21.0,14986.0,56.0,,,14989.0,21.0,14990.0,56.0,,,14988.0,4014.0
1364,-1.0,34100.0,PINA_COLADAS,14984.0,99.0,,,,,14987.0,99.0,,,,,14985.5,4283.75
1369,-1.0,34200.0,PINA_COLADAS,14983.0,84.0,,,,,14986.0,84.0,,,,,14984.5,4399.625
1373,-1.0,34300.0,PINA_COLADAS,14982.0,97.0,,,,,14985.0,97.0,,,,,14983.5,4576.5
1376,-1.0,34400.0,PINA_COLADAS,14985.0,89.0,,,,,14988.0,30.0,14989.0,59.0,,,14986.5,4150.75
1381,-1.0,34500.0,PINA_COLADAS,14983.0,80.0,,,,,14984.0,28.0,14986.0,80.0,,,14983.5,4420.5
1387,-1.0,34600.0,PINA_COLADAS,14986.0,88.0,,,,,14989.0,88.0,,,,,14987.5,4098.0
1389,-1.0,34700.0,PINA_COLADAS,14984.0,74.0,,,,,14987.0,74.0,,,,,14985.5,4317.625
1393,-1.0,34800.0,PINA_COLADAS,14985.0,21.0,14984.0,53.0,,,14987.0,21.0,14988.0,53.0,,,14986.0,4265.375
1397,-1.0,34900.0,PINA_COLADAS,14985.0,92.0,,,,,14988.0,92.0,,,,,14986.5,4197.125
1403,-1.0,35000.0,PINA_COLADAS,14987.0,39.0,14986.0,56.0,,,14990.0,95.0,,,,,14988.5,4001.375
1405,-1.0,35100.0,PINA_COLADAS,14987.0,36.0,14986.0,72.0,,,14989.0,36.0,14990.0,72.0,,,14988.0,4024.375
1409,-1.0,35200.0,PINA_COLADAS,14983.0,76.0,,,,,14986.0,76.0,,,,,14984.5,4465.375
1413,-1.0,35300.0,PINA_COLADAS,14980.0,37.0,14979.0,69.0,,,14983.0,106.0,,,,,14981.5,4829.5
1419,-1.0,35400.0,PINA_COLADAS,14978.0,20.0,14977.0,61.0,,,14980.0,20.0,14981.0,61.0,,,14979.0,5090.75
1421,-1.0,35500.0,PINA_COLADAS,14977.0,114.0,,,,,14980.0,114.0,,,,,14978.5,5149.5
1425,-1.0,35600.0,PINA_COLADAS,14975.0,79.0,,,,,14978.0,79.0,,,,,14976.5,5354.75
1430,-1.0,35700.0,PINA_COLADAS,14977.0,27.0,14976.0,60.0,,,14979.0,27.0,14980.0,60.0,,,14978.0,5201.875
1434,-1.0,35800.0,PINA_COLADAS,14977.0,35.0,14976.0,50.0,,,14980.0,85.0,,,,,14978.5,5185.375
1437,-1.0,35900.0,PINA_COLADAS,14975.0,30.0,14974.0,100.0,,,14977.0,100.0,,,,,14976.0,5504.875
1440,-1.0,36000.0,PINA_COLADAS,14973.0,109.0,,,,,14976.0,109.0,,,,,14974.5,5618.625
1445,-1.0,36100.0,PINA_COLADAS,14976.0,77.0,,,,,14979.0,77.0,,,,,14977.5,5273.125
1450,-1.0,36200.0,PINA_COLADAS,14975.0,91.0,,,,,14978.0,91.0,,,,,14976.5,5420.75
1453,-1.0,36300.0,PINA_COLADAS,14975.0,75.0,,,,,14978.0,23.0,14979.0,52.0,,,14976.5,5345.375
1456,-1.0,36400.0,PINA_COLADAS,14976.0,106.0,,,,,14979.0,40.0,14980.0,66.0,,,14977.5,5225.375
1462,-1.0,36500.0,PINA_COLADAS,14976.0,82.0,,,,,14979.0,82.0,,,,,14977.5,5240.625
1466,-1.0,36600.0,PINA_COLADAS,14974.0,115.0,,,,,14977.0,115.0,,,,,14975.5,5516.25
1470,-1.0,36700.0,PINA_COLADAS,14971.0,85.0,,,,,14974.0,85.0,,,,,14972.5,5887.625
1472,-1.0,36800.0,PINA_COLADAS,14973.0,21.0,14972.0,66.0,,,14974.0,23.0,14975.0,33.0,14976.0,66.0,14973.5,5660.125
1478,-1.0,36900.0,PINA_COLADAS,14973.0,109.0,,,,,14976.0,109.0,,,,,14974.5,5598.125
1482,-1.0,37000.0,PINA_COLADAS,14974.0,84.0,,,,,14977.0,84.0,,,,,14975.5,5508.75
1486,-1.0,37100.0,PINA_COLADAS,14974.0,88.0,,,,,14977.0,88.0,,,,,14975.5,5503.375
1488,-1.0,37200.0,PINA_COLADAS,14974.0,97.0,,,,,14977.0,97.0,,,,,14975.5,5502.25
1494,-1.0,37300.0,PINA_COLADAS,14973.0,102.0,,,,,14976.0,31.0,14977.0,71.0,,,14974.5,5555.75
1498,-1.0,37400.0,PINA_COLADAS,14973.0,39.0,14972.0,75.0,,,14975.0,39.0,14976.0,75.0,,,14974.0,5673.0
1502,-1.0,37500.0,PINA_COLADAS,14974.0,74.0,,,,,14977.0,21.0,14978.0,53.0,,,14975.5,5434.125
1504,-1.0,37600.0,PINA_COLADAS,14973.0,97.0,,,,,14976.0,97.0,,,,,14974.5,5636.75
1510,-1.0,37700.0,PINA_COLADAS,14972.0,89.0,,,,,14975.0,89.0,,,,,14973.5,5710.0
1514,-1.0,37800.0,PINA_COLADAS,14974.0,77.0,,,,,14977.0,77.0,,,,,14975.5,5438.75
1518,-1.0,37900.0,PINA_COLADAS,14975.0,86.0,,,,,14978.0,86.0,,,,,14976.5,5377.875
1520,-1.0,38000.0,PINA_COLADAS,14976.0,103.0,,,,,14979.0,103.0,,,,,14977.5,5229.625
1525,-1.0,38100.0,PINA_COLADAS,14978.0,26.0,14977.0,101.0,,,14980.0,101.0,,,,,14979.0,5079.25
1530,-1.0,38200.0,PINA_COLADAS,14976.0,101.0,,,,,14979.0,101.0,,,,,14977.5,5225.875
1533,-1.0,38300.0,PINA_COLADAS,14976.0,107.0,,,,,14979.0,107.0,,,,,14977.5,5226.125
1536,-1.0,38400.0,PINA_COLADAS,14977.0,82.0,,,,,14980.0,82.0,,,,,14978.5,5081.875
1541,-1.0,38500.0,PINA_COLADAS,14975.0,98.0,,,,,14978.0,98.0,,,,,14976.5,5328.75
1546,-1.0,38600.0,PINA_COLADAS,14978.0,100.0,,,,,14981.0,27.0,14982.0,73.0,,,14979.5,4888.875
1549,-1.0,38700.0,PINA_COLADAS,14979.0,104.0,,,,,14982.0,104.0,,,,,14980.5,4809.125
1552,-1.0,38800.0,PINA_COLADAS,14975.0,95.0,,,,,14978.0,95.0,,,,,14976.5,5316.125
1557,-1.0,38900.0,PINA_COLADAS,14976.0,94.0,,,,,14979.0,94.0,,,,,14977.5,5246.875
1563,-1.0,39000.0,PINA_COLADAS,14977.0,98.0,,,,,14980.0,98.0,,,,,14978.5,5103.625
1567,-1.0,39100.0,PINA_COLADAS,14977.0,25.0,14976.0,103.0,,,14979.0,103.0,,,,,14978.0,5235.625
1569,-1.0,39200.0,PINA_COLADAS,14979.0,111.0,,,,,14982.0,111.0,,,,,14980.5,4824.75
1575,-1.0,39300.0,PINA_COLADAS,14977.0,108.0,,,,,14980.0,108.0,,,,,14978.5,5079.125
1579,-1.0,39400.0,PINA_COLADAS,14976.0,100.0,,,,,14979.0,28.0,14980.0,72.0,,,14977.5,5159.125
1583,-1.0,39500.0,PINA_COLADAS,14977.0,32.0,14976.0,50.0,,,14980.0,82.0,,,,,14978.5,5120.5
1585,-1.0,39600.0,PINA_COLADAS,14982.0,23.0,14981.0,62.0,,,14984.0,23.0,14985.0,62.0,,,14983.0,4471.5
1591,-1.0,39700.0,PINA_COLADAS,14984.0,92.0,,,,,14987.0,92.0,,,,,14985.5,4117.875
1595,-1.0,39800.0,PINA_COLADAS,14985.0,32.0,14984.0,82.0,,,14987.0,82.0,,,,,14986.0,4089.25
1599,-1.0,39900.0,PINA_COLADAS,14983.0,76.0,,,,,14986.0,26.0,14987.0,50.0,,,14984.5,4215.75
1601,-1.0,40000.0,PINA_COLADAS,14982.0,23.0,14981.0,62.0,,,14983.0,33.0,14984.0,23.0,14985.0,62.0,14982.5,4456.125
1607,-1.0,40100.0,PINA_COLADAS,14982.0,35.0,14981.0,72.0,,,14984.0,35.0,14985.0,72.0,,,14983.0,4458.875
1609,-1.0,40200.0,PINA_COLADAS,14981.0,27.0,14980.0,50.0,,,14984.0,77.0,,,,,14982.5,4582.625
1612,-1.0,40300.0,PINA_COLADAS,14981.0,104.0,,,,,14984.0,104.0,,,,,14982.5,4563.5
1617,-1.0,40400.0,PINA_COLADAS,14981.0,74.0,,,,,14984.0,74.0,,,,,14982.5,4539.875
1623,-1.0,40500.0,PINA_COLADAS,14979.0,22.0,14978.0,64.0,,,14981.0,22.0,14982.0,64.0,,,14980.0,4860.125
1624,-1.0,40600.0,PINA_COLADAS,14980.0,73.0,,,,,14983.0,73.0,,,,,14981.5,4683.0
1628,-1.0,40700.0,PINA_COLADAS,14978.0,82.0,,,,,14981.0,82.0,,,,,14979.5,4922.75
1633,-1.0,40800.0,PINA_COLADAS,14975.0,98.0,,,,,14978.0,98.0,,,,,14976.5,5380.875
1638,-1.0,40900.0,PINA_COLADAS,14974.0,24.0,14973.0,69.0,,,14976.0,24.0,14977.0,69.0,,,14975.0,5555.25
1640,-1.0,41000.0,PINA_COLADAS,14971.0,30.0,14970.0,50.0,,,14972.0,39.0,14974.0,80.0,,,14971.5,5923.75
1644,-1.0,41100.0,PINA_COLADAS,14971.0,31.0,14970.0,54.0,,,14973.0,31.0,14974.0,54.0,,,14972.0,5961.875
1651,-1.0,41200.0,PINA_COLADAS,14972.0,78.0,,,,,14975.0,78.0,,,,,14973.5,5779.5
1654,-1.0,41300.0,PINA_COLADAS,14972.0,77.0,,,,,14975.0,77.0,,,,,14973.5,5773.0
1656,-1.0,41400.0,PINA_COLADAS,14976.0,39.0,14975.0,59.0,,,14978.0,39.0,14979.0,59.0,,,14977.0,5280.125
1660,-1.0,41500.0,PINA_COLADAS,14978.0,27.0,14977.0,74.0,,,14980.0,27.0,14981.0,74.0,,,14979.0,5000.125
1666,-1.0,41600.0,PINA_COLADAS,14975.0,32.0,14974.0,74.0,,,14978.0,106.0,,,,,14976.5,5390.625
1670,-1.0,41700.0,PINA_COLADAS,14975.0,27.0,14974.0,71.0,,,14978.0,98.0,,,,,14976.5,5392.75
1672,-1.0,41800.0,PINA_COLADAS,14979.0,74.0,,,,,14982.0,74.0,,,,,14980.5,4833.125
1676,-1.0,41900.0,PINA_COLADAS,14978.0,26.0,14977.0,74.0,,,14980.0,26.0,14981.0,74.0,,,14979.0,4995.5
1682,-1.0,42000.0,PINA_COLADAS,14974.0,98.0,,,,,14975.0,39.0,14977.0,98.0,,,14974.5,5467.25
1686,-1.0,42100.0,PINA_COLADAS,14977.0,81.0,,,,,14980.0,81.0,,,,,14978.5,5074.375
1688,-1.0,42200.0,PINA_COLADAS,14977.0,90.0,,,,,14980.0,90.0,,,,,14978.5,5064.5
1692,-1.0,42300.0,PINA_COLADAS,14980.0,94.0,,,,,14983.0,94.0,,,,,14981.5,4660.625
1698,-1.0,42400.0,PINA_COLADAS,14980.0,80.0,,,,,14983.0,80.0,,,,,14981.5,4641.625
1701,-1.0,42500.0,PINA_COLADAS,14981.0,93.0,,,,,14984.0,93.0,,,,,14982.5,4554.375
1704,-1.0,42600.0,PINA_COLADAS,14980.0,106.0,,,,,14983.0,32.0,14984.0,74.0,,,14981.5,4620.125
1708,-1.0,42700.0,PINA_COLADAS,14980.0,105.0,,,,,14983.0,34.0,14984.0,71.0,,,14981.5,4617.25
1713,-1.0,42800.0,PINA_COLADAS,14976.0,97.0,,,,,14979.0,97.0,,,,,14977.5,5239.625
1717,-1.0,42900.0,PINA_COLADAS,14973.0,81.0,,,,,14976.0,81.0,,,,,14974.5,5578.625
1720,-1.0,43000.0,PINA_COLADAS,14973.0,89.0,,,,,14976.0,89.0,,,,,14974.5,5582.875
1724,-1.0,43100.0,PINA_COLADAS,14971.0,88.0,,,,,14974.0,88.0,,,,,14972.5,5909.875
1729,-1.0,43200.0,PINA_COLADAS,14974.0,24.0,14973.0,57.0,,,14976.0,24.0,14977.0,57.0,,,14975.0,5535.0
1733,-1.0,43300.0,PINA_COLADAS,14975.0,101.0,,,,,14978.0,101.0,,,,,14976.5,5355.375
1738,-1.0,43400.0,PINA_COLADAS,14977.0,86.0,,,,,14978.0,28.0,14980.0,86.0,,,14977.5,5097.625
1741,-1.0,43500.0,PINA_COLADAS,14979.0,24.0,14978.0,57.0,,,14981.0,24.0,14982.0,57.0,,,14980.0,4871.625
