coco_mid_price,pc_mid_price,,,,
8044.5,15094.5,,,,
8045.5,15098.5,,,,
8046.5,15101,,,,
8046,15098.5,,,,
8047,15099.5,,,,
8047,15099.5,,,,
8049.5,15106.5,,,,
8048.5,15102.5,,,,
8048.5,15100.5,,,,
8048,15101.5,,,,
8047.5,15100,,,,
8047,15101.5,,,,
8047.5,15103,,,,
8047.5,15103,,,,
8049.5,15110.5,,,,
8048.5,15108.5,,,,
8049,15109.5,,,,
8050,15114.5,,,,
8049.5,15115,,,,
8049.5,15116.5,,,,
8050,15114.5,,,,
8050.5,15111.5,,,,
8050,15111.5,,,,
8049.5,15109.5,,,,
8048.5,15107.5,,,,
8047.5,15105.5,,,,
8046.5,15104.5,,,,
8046.5,15102.5,,,,
8047,15101.5,,,,
8046.5,15101,,,,
8046,15097.5,,,,
8045.5,15098.5,,,,
8045.5,15099,,,,
8044,15098.5,,,,
8045,15101,,,,
8045.5,15102,,,,
8046,15103.5,,,,
8045.5,15103,,,,
8045.5,15102.5,,,,
8047,15103.5,,,,
8048.5,15105.5,,,,
8048,15105.5,,,,
8048,15107,,,,
8047,15107,,,,
8046.5,15104.5,,,,
8046,15100.5,,,,
8046.5,15104.5,,,,
8046,15105,,,,
8046,15104.5,,,,
8045.5,15105.5,,,,
8046,15106.5,,,,
8046.5,15106.5,,,,
8047,15105.5,,,,
8048,15105.5,,,,
8048,15105,,,,
8047.5,15104,,,,
8047.5,15102.5,,,,
8046.5,15100,,,,
8045.5,15099,,,,
8045.5,15098.5,,,,
8046.5,15100.5,,,,
8047,15103.5,,,,
8047,15102,,,,
8046,15099.5,,,,
8045.5,15097.5,,,,
8045,15095.5,,,,
8044.5,15093.5,,,,
8044.5,15092.5,,,,
8044,15092.5,,,,
8044,15090.5,,,,
8043,15090.5,,,,
8043.5,15089.5,,,,
8043,15089,,,,
8042.5,15090.5,,,,
8045,15095.5,,,,
8044,15093.5,,,,
8043,15093.5,,,,
8043.5,15091.5,,,,
8043.5,15093.5,,,,
8044,15092.5,,,,
8043.5,15091,,,,
8043,15091.5,,,,
8042.5,15092.5,,,,
8043.5,15089.5,,,,
8044.5,15093.5,,,,
8044,15090.5,,,,
8044.5,15090.5,,,,
8043.5,15088.5,,,,
8043.5,15086.5,,,,
8043.5,15085.5,,,,
8043,15085.5,,,,
8043.5,15086.5,,,,
8044,15088,,,,
8044,15087,,,,
8043.5,15085,,,,
8044.5,15089.5,,,,
8045.5,15092.5,,,,
8045.5,15091,,,,
8045.5,15091.5,,,,
8046,15090.5,,,,
8045.5,15089.5,,,,
8046.5,15089.5,,,,
8045.5,15085.5,,,,
8047,15090,,,,
8047,15088.5,,,,
8047,15088.5,,,,
8046.5,15086.5,,,,
8047.5,15089.5,,,,
8047,15087,,,,
8047,15086.5,,,,
8047,15084.5,,,,
8046.5,15084,,,,
8046,15086,,,,
8044.5,15084.5,,,,
8045.5,15085.5,,,,
8046,15087.5,,,,
8046,15089.5,,,,
8046.5,15089.5,,,,
8045,15085,,,,
8045.5,15088.5,,,,
8045.5,15092.5,,,,
8044.5,15094.5,,,,
8044.5,15094.5,,,,
8046.5,15098.5,,,,
8046.5,15098.5,,,,
8047,15100.5,,,,
8047.5,15098.5,,,,
8047.5,15098.5,,,,
8047.5,15096.5,,,,
8046.5,15094.5,,,,
8047,15093.5,,,,
8046.5,15095.5,,,,
8046,15095,,,,
8047,15099.5,,,,
8047,15100.5,,,,
8049,15103.5,,,,
8048.5,15103.5,,,,
8048.5,15105.5,,,,
8048.5,15104,,,,
8048,15103,,,,
8047.5,15100.5,,,,
8047.5,15102,,,,
8047.5,15102.5,,,,
8047.5,15103.5,,,,
8048,15107.5,,,,
8048.5,15104.5,,,,
8049.5,15106.5,,,,
8051,15107.5,,,,
8050.5,15106.5,,,,
8050.5,15106,,,,
8051.5,15107.5,,,,
8051.5,15109.5,,,,
8053,15113.5,,,,
8054.5,15116.5,,,,
8056.5,15120,,,,
8054.5,15116.5,,,,
8054.5,15115,,,,
8055,15116,,,,
8055,15115,,,,
8054.5,15117.5,,,,
8054.5,15117.5,,,,
8054,15116.5,,,,
8054.5,15118.5,,,,
8054,15119,,,,
8055.5,15121.5,,,,
8056.5,15123,,,,
8054.5,15120.5,,,,
8055,15120.5,,,,
8054.5,15119.5,,,,
8056,15121.5,,,,
8057,15124,,,,
8056,15122.5,,,,
8054.5,15120.5,,,,
8056,15122.5,,,,
8054.5,15123.5,,,,
8054.5,15123,,,,
8055,15121.5,,,,
8053.5,15123.5,,,,
8052.5,15119.5,,,,
8052.5,15120,,,,
8052,15118.5,,,,
8052,15119.5,,,,
8052,15120.5,,,,
8053,15120.5,,,,
8051.5,15118.5,,,,
8051.5,15118.5,,,,
8052,15119.5,,,,
8052.5,15118.5,,,,
8052,15115.5,,,,
8051.5,15116,,,,
8052,15115.5,,,,
8053.5,15117,,,,
8053.5,15117.5,,,,
8053.5,15120.5,,,,
8053.5,15121.5,,,,
8052.5,15122.5,,,,
8051.5,15120,,,,
8050.5,15120,,,,
8052.5,15120.5,,,,
8053.5,15121.5,,,,
8054.5,15121.5,,,,
8054.5,15121.5,,,,
8053.5,15119.5,,,,
8052.5,15120,,,,
8053.5,15119,,,,
8053.5,15118.5,,,,
8053.5,15119.5,,,,
8054.5,15122.5,,,,
8053.5,15120.5,,,,
8054,15123,,,,
8054,15120.5,,,,
8053.5,15120.5,,,,
8054.5,15122.5,,,,
8054,15121,,,,
8053.5,15121.5,,,,
8052.5,15122.5,,,,
8052.5,15124,,,,
8051,15122,,,,
8051,15121.5,,,,
8052.5,15125,,,,
8051.5,15125.5,,,,
8052.5,15127.5,,,,
8053,15128.5,,,,
8053,15127.5,,,,
8053.5,15129.5,,,,
8053,15130,,,,
8054.5,15134.5,,,,
8053.5,15132.5,,,,
8053.5,15131,,,,
8052,15127,,,,
8051.5,15131,,,,
8052.5,15129.5,,,,
8052.5,15126.5,,,,
8051.5,15127.5,,,,
8050.5,15126.5,,,,
8050,15124.5,,,,
8048.5,15123.5,,,,
8050,15125.5,,,,
8050,15126,,,,
8048,15124.5,,,,
8046.5,15123,,,,
8047.5,15123,,,,
8047.5,15123.5,,,,
8047,15125.5,,,,
8045.5,15121.5,,,,
8045.5,15125,,,,
8047,15126,,,,
8046.5,15126.5,,,,
8046.5,15130,,,,
8048,15128.5,,,,
8047.5,15127.5,,,,
8048,15129,,,,
8048,15128.5,,,,
8045.5,15126.5,,,,
8047,15127.5,,,,
8048,15126.5,,,,
8049,15127.5,,,,
8049,15127.5,,,,
8049.5,15127,,,,
8048.5,15125,,,,
8048.5,15128,,,,
8049,15126.5,,,,
8049.5,15124.5,,,,
8049.5,15125.5,,,,
8050,15126.5,,,,
8050.5,15127.5,,,,
8050.5,15126.5,,,,
8049.5,15124.5,,,,
8049,15122.5,,,,
8049.5,15123.5,,,,
8050,15123.5,,,,
8049,15121.5,,,,
8049.5,15121.5,,,,
8049.5,15118.5,,,,
8049,15114.5,,,,
8048.5,15114.5,,,,
8048,15114.5,,,,
8048,15117,,,,
8046.5,15115.5,,,,
8047,15111.5,,,,
8047,15109,,,,
8047,15107,,,,
8047,15109.5,,,,
8045.5,15108.5,,,,
8046.5,15109.5,,,,
8046.5,15113.5,,,,
8046.5,15114.5,,,,
8046,15113.5,,,,
8045.5,15112.5,,,,
8045,15111,,,,
8044.5,15110.5,,,,
8044,15108.5,,,,
8045,15110.5,,,,
8046,15114,,,,
8046,15114,,,,
8046,15113.5,,,,
8047,15114.5,,,,
8047,15113.5,,,,
8047,15111.5,,,,
8045.5,15112.5,,,,
8046,15111.5,,,,
8046,15107.5,,,,
8045.5,15107.5,,,,
8046,15106.5,,,,
8046,15108,,,,
8045,15105.5,,,,
8044.5,15104.5,,,,
8044.5,15099.5,,,,
8044,15099.5,,,,
8043.5,15100,,,,
8043,15102.5,,,,
8041,15102,,,,
8040,15098,,,,
8039.5,15098.5,,,,
8039.5,15098,,,,
8040.5,15100.5,,,,
8040.5,15099.5,,,,
8039.5,15097.5,,,,
8039,15093.5,,,,
8038.5,15091.5,,,,
8040,15091.5,,,,
8040.5,15092.5,,,,
8040,15091.5,,,,
8040,15089.5,,,,
8038.5,15089.5,,,,
8039.5,15091,,,,
8040.5,15092.5,,,,
8041.5,15096.5,,,,
8042,15095.5,,,,
8043,15096,,,,
8044,15101.5,,,,
8044.5,15100,,,,
8045.5,15100.5,,,,
8046,15102.5,,,,
8047,15099,,,,
8047.5,15103.5,,,,
8046,15101.5,,,,
8045.5,15099.5,,,,
8047,15097.5,,,,
8046.5,15098.5,,,,
8046.5,15094.5,,,,
8046,15091,,,,
8045.5,15088.5,,,,
8045.5,15086.5,,,,
8045.5,15086.5,,,,
8044.5,15084.5,,,,
8042.5,15081.5,,,,
8042.5,15081,,,,
8042,15082,,,,
8041,15080,,,,
8040,15079.5,,,,
8041.5,15077.5,,,,
8041.5,15081,,,,
8040.5,15080.5,,,,
8040,15080.5,,,,
8039.5,15077.5,,,,
8039,15076.5,,,,
8040,15079.5,,,,
8040.5,15082.5,,,,
8041.5,15083.5,,,,
8042,15085,,,,
8043.5,15086,,,,
8044.5,15086.5,,,,
8042.5,15084.5,,,,
8043.5,15086.5,,,,
8043,15086.5,,,,
8043.5,15087.5,,,,
8044.5,15087.5,,,,
8043.5,15084.5,,,,
8043,15083.5,,,,
8042,15083.5,,,,
8041.5,15081.5,,,,
8040.5,15080.5,,,,
8041,15083.5,,,,
8040.5,15082.5,,,,
8039,15079.5,,,,
8039.5,15081.5,,,,
8040.5,15082.5,,,,
8041.5,15084.5,,,,
8040.5,15082.5,,,,
8040.5,15082.5,,,,
8040,15083,,,,
8039.5,15081.5,,,,
8038,15079.5,,,,
8039.5,15082,,,,
8038,15081.5,,,,
8037,15075.5,,,,
8036.5,15076.5,,,,
8036.5,15075.5,,,,
8035.5,15072.5,,,,
8034.5,15071.5,,,,
8033.5,15067.5,,,,
8033,15069.5,,,,
8033.5,15070.5,,,,
8032,15067.5,,,,
8033,15066.5,,,,
8032.5,15065.5,,,,
8032,15065.5,,,,
8031,15063.5,,,,
8031.5,15067,,,,
8030.5,15066.5,,,,
8031.5,15067.5,,,,
8032.5,15071,,,,
8033,15071.5,,,,
8032,15071.5,,,,
8033,15073.5,,,,
8032.5,15074,,,,
8032,15072.5,,,,
8032,15073.5,,,,
8031,15071,,,,
8032.5,15070.5,,,,
8032.5,15071.5,,,,
8033.5,15075,,,,
8032.5,15074.5,,,,
8033.5,15074,,,,
8032.5,15076.5,,,,
8032.5,15076.5,,,,
8034,15083,,,,
8034,15081.5,,,,
8034.5,15084.5,,,,
8035.5,15086.5,,,,
8035,15083.5,,,,
8035.5,15085.5,,,,
8034.5,15080.5,,,,
8035,15081.5,,,,
8034,15079.5,,,,
8033.5,15079,,,,
8034,15080.5,,,,
8033.5,15080.5,,,,
8031,15075.5,,,,
8030.5,15074.5,,,,
8030.5,15074.5,,,,
8029.5,15073.5,,,,
8030.5,15072.5,,,,
8030.5,15074.5,,,,
8030.5,15071.5,,,,
8030,15073,,,,
8029.5,15069.5,,,,
8030,15070.5,,,,
8030.5,15073.5,,,,
8031,15072.5,,,,
8030,15069.5,,,,
8030,15070.5,,,,
8029.5,15069.5,,,,
8029.5,15069.5,,,,
8029.5,15073.5,,,,
8030.5,15072.5,,,,
8029.5,15072,,,,
8029.5,15073.5,,,,
8028.5,15074.5,,,,
8028,15073.5,,,,
8026.5,15068.5,,,,
8026.5,15067.5,,,,
8027,15068.5,,,,
8027,15065.5,,,,
8026,15064.5,,,,
8026.5,15065.5,,,,
8024.5,15059.5,,,,
8024.5,15060.5,,,,
8025.5,15059.5,,,,
8026.5,15060.5,,,,
8026,15056.5,,,,
8026,15054.5,,,,
8024.5,15051,,,,
8025,15052.5,,,,
8027,15055.5,,,,
8026,15053,,,,
8024.5,15055.5,,,,
8026,15055,,,,
8025,15053.5,,,,
8025,15057,,,,
8024.5,15057.5,,,,
8025,15055.5,,,,
8025,15054.5,,,,
8027,15059,,,,
8025.5,15056,,,,
8026,15057.5,,,,
8025.5,15058,,,,
8026.5,15058.5,,,,
8025,15054.5,,,,
8025.5,15056.5,,,,
8027,15058.5,,,,
8026.5,15058.5,,,,
8027.5,15060.5,,,,
8028.5,15062.5,,,,
8028.5,15062.5,,,,
8027.5,15061.5,,,,
8027,15061.5,,,,
8027,15061.5,,,,
8027.5,15063.5,,,,
8028,15066.5,,,,
8027,15066,,,,
8027.5,15067.5,,,,
8026.5,15070.5,,,,
8028.5,15073.5,,,,
8027.5,15071.5,,,,
8027,15071,,,,
8025.5,15067.5,,,,
8027,15066.5,,,,
8026.5,15065.5,,,,
8027,15066.5,,,,
8027,15067.5,,,,
8026.5,15065.5,,,,
8026,15065.5,,,,
8026.5,15066.5,,,,
8026.5,15067.5,,,,
8028,15071,,,,
8028.5,15073.5,,,,
8028,15070.5,,,,
8027.5,15070,,,,
8026,15067.5,,,,
8025.5,15065.5,,,,
8025.5,15066.5,,,,
8028,15070.5,,,,
8028,15070.5,,,,
8029.5,15071,,,,
8028.5,15070.5,,,,
8030,15071.5,,,,
8030,15070.5,,,,
8031,15073.5,,,,
8031.5,15071.5,,,,
8030.5,15068.5,,,,
8030.5,15069,,,,
8031.5,15068.5,,,,
8032,15066.5,,,,
8031.5,15068.5,,,,
8033,15071.5,,,,
8034,15069.5,,,,
8034.5,15070.5,,,,
8035,15072.5,,,,
8035,15073.5,,,,
8035,15072.5,,,,
8034.5,15075,,,,
8035.5,15076,,,,
8033.5,15073.5,,,,
8034,15072.5,,,,
8035.5,15075.5,,,,
8037,15077.5,,,,
8037.5,15079.5,,,,
8036.5,15080.5,,,,
8038,15081.5,,,,
8038.5,15082.5,,,,
8038,15081.5,,,,
8037.5,15082,,,,
8039,15083.5,,,,
8039,15083.5,,,,
8038.5,15083.5,,,,
8039.5,15087,,,,
8040.5,15085.5,,,,
8038.5,15082.5,,,,
8037.5,15078.5,,,,
8037.5,15076.5,,,,
8037.5,15077,,,,
8036.5,15072.5,,,,
8036.5,15073.5,,,,
8034.5,15070.5,,,,
8034,15068,,,,
8034.5,15068.5,,,,
8032.5,15068,,,,
8033,15070.5,,,,
8032,15069.5,,,,
8032,15067.5,,,,
8032.5,15068.5,,,,
8032.5,15067.5,,,,
8034.5,15070.5,,,,
8033,15068.5,,,,
8032.5,15068.5,,,,
8032,15069.5,,,,
8032.5,15070.5,,,,
8033,15070,,,,
8030.5,15066.5,,,,
8031.5,15067.5,,,,
8030.5,15067.5,,,,
8031.5,15068.5,,,,
8032,15072.5,,,,
8033,15072.5,,,,
8031.5,15068.5,,,,
8031.5,15066,,,,
8032,15065.5,,,,
8033,15068.5,,,,
8032.5,15069.5,,,,
8033.5,15073.5,,,,
8033.5,15074.5,,,,
8033,15070.5,,,,
8032,15069.5,,,,
8031.5,15068,,,,
8032.5,15070.5,,,,
8032.5,15071.5,,,,
8032.5,15070.5,,,,
8033,15068.5,,,,
8034.5,15069.5,,,,
8033.5,15070.5,,,,
8034.5,15070.5,,,,
8034,15072.5,,,,
8033,15069.5,,,,
8035.5,15075.5,,,,
8035,15073.5,,,,
8034,15071.5,,,,
8034,15071.5,,,,
8033,15072,,,,
8034.5,15077.5,,,,
8033.5,15076.5,,,,
8033.5,15075.5,,,,
8033.5,15074.5,,,,
8033.5,15073.5,,,,
8033.5,15073,,,,
8033.5,15072.5,,,,
8034.5,15076.5,,,,
8034.5,15076,,,,
8034.5,15074.5,,,,
8036,15077.5,,,,
8035,15075.5,,,,
8035,15075.5,,,,
8036.5,15079.5,,,,
8036.5,15079.5,,,,
8037.5,15082.5,,,,
8036.5,15079.5,,,,
8036.5,15080.5,,,,
8036.5,15081.5,,,,
8036.5,15083,,,,
8036.5,15082,,,,
8037,15081.5,,,,
8037.5,15081.5,,,,
8038.5,15082.5,,,,
8037.5,15081,,,,
8038,15082.5,,,,
8037.5,15080.5,,,,
8037,15082.5,,,,
8037,15080,,,,
8038.5,15081.5,,,,
8038,15079.5,,,,
8037,15075.5,,,,
8038,15076.5,,,,
8038,15076.5,,,,
8037.5,15074.5,,,,
8038,15073,,,,
8038,15074,,,,
8038.5,15078.5,,,,
8039.5,15081.5,,,,
8040,15079.5,,,,
8038.5,15077.5,,,,
8037.5,15076.5,,,,
8037,15075.5,,,,
8036.5,15073.5,,,,
8036,15073.5,,,,
8035.5,15071.5,,,,
8037,15075.5,,,,
8036.5,15074.5,,,,
8036,15075,,,,
8036.5,15073.5,,,,
8036.5,15073.5,,,,
8035,15072.5,,,,
8035.5,15074.5,,,,
8034.5,15075,,,,
8035.5,15073,,,,
8035.5,15072,,,,
8037,15074,,,,
8037,15074.5,,,,
8036.5,15073.5,,,,
8037.5,15076.5,,,,
8035.5,15074.5,,,,
8036.5,15072.5,,,,
8036,15069.5,,,,
8034.5,15065.5,,,,
8035.5,15067.5,,,,
8035,15068,,,,
8036.5,15071.5,,,,
8036,15071.5,,,,
8036.5,15072,,,,
8036.5,15069.5,,,,
8036.5,15068.5,,,,
8036,15066.5,,,,
8035.5,15063.5,,,,
8035,15065.5,,,,
8034,15063.5,,,,
8035,15064.5,,,,
8035,15062.5,,,,
8035.5,15065,,,,
8036,15064.5,,,,
8035.5,15065.5,,,,
8035.5,15065.5,,,,
8034.5,15065.5,,,,
8033,15063.5,,,,
8031.5,15060.5,,,,
8031,15062.5,,,,
8030,15061.5,,,,
8030.5,15062,,,,
8030,15063.5,,,,
8030.5,15065.5,,,,
8031,15066.5,,,,
8031.5,15069.5,,,,
8032,15071.5,,,,
8032,15073.5,,,,
8031.5,15073.5,,,,
8032,15075.5,,,,
8033.5,15078.5,,,,
8032.5,15077.5,,,,
8032,15077.5,,,,
8032.5,15079,,,,
8031.5,15077.5,,,,
8032,15077.5,,,,
8033.5,15077.5,,,,
8032,15075,,,,
8031.5,15073,,,,
8032.5,15076.5,,,,
8032,15076,,,,
8031.5,15074.5,,,,
8030.5,15075.5,,,,
8031,15073.5,,,,
8031.5,15075.5,,,,
8033.5,15078.5,,,,
8033,15077.5,,,,
8033,15078.5,,,,
8033,15079,,,,
8031.5,15074.5,,,,
8032.5,15077.5,,,,
8031.5,15075.5,,,,
8030.5,15072,,,,
8029.5,15069.5,,,,
8028.5,15067.5,,,,
8028,15066,,,,
8029.5,15069,,,,
8027.5,15064.5,,,,
8027,15063.5,,,,
8028,15063.5,,,,
8027,15063.5,,,,
8028,15066.5,,,,
8029.5,15069.5,,,,
8029,15068.5,,,,
8030,15070,,,,
8029.5,15068.5,,,,
8029,15066,,,,
8029.5,15069.5,,,,
8029.5,15071.5,,,,
8030.5,15072.5,,,,
8029.5,15072.5,,,,
8027.5,15069.5,,,,
8028,15069.5,,,,
8028.5,15072,,,,
8028.5,15073,,,,
8028,15073,,,,
8029.5,15074.5,,,,
8030,15079,,,,
8030.5,15077.5,,,,
8032,15079.5,,,,
8033,15081,,,,
8034,15081.5,,,,
8034.5,15081.5,,,,
8035,15080.5,,,,
8035.5,15083,,,,
8036,15089,,,,
8037,15091.5,,,,
8036.5,15092.5,,,,
8036.5,15095.5,,,,
8036,15091.5,,,,
8037.5,15093.5,,,,
8038.5,15095.5,,,,
8038,15093,,,,
8038.5,15097.5,,,,
8039.5,15100.5,,,,
8040,15101,,,,
8041.5,15106,,,,
8040.5,15104.5,,,,
8040.5,15103.5,,,,
8041,15103.5,,,,
8040.5,15102,,,,
8040.5,15102.5,,,,
8040.5,15102,,,,
8039,15098.5,,,,
8040,15102.5,,,,
8040,15103.5,,,,
8040.5,15104.5,,,,
8042.5,15108,,,,
8042,15105.5,,,,
8042.5,15108.5,,,,
8042.5,15106,,,,
8042,15105.5,,,,
8042.5,15109.5,,,,
8044.5,15116,,,,
8044,15113.5,,,,
8043.5,15112,,,,
8043,15109.5,,,,
8043,15110.5,,,,
8044.5,15113.5,,,,
8043,15112.5,,,,
8041.5,15113,,,,
8043.5,15116.5,,,,
8043,15117.5,,,,
8044,15119,,,,
8045.5,15121.5,,,,
8045,15118.5,,,,
8045.5,15115.5,,,,
8043.5,15114.5,,,,
8044.5,15116.5,,,,
8043.5,15116.5,,,,
8044.5,15116.5,,,,
8045,15117.5,,,,
8044.5,15118,,,,
8045.5,15121.5,,,,
8045.5,15121.5,,,,
8044.5,15116.5,,,,
8045.5,15118.5,,,,
8044.5,15115.5,,,,
8044.5,15115.5,,,,
8044.5,15117.5,,,,
8046.5,15116.5,,,,
8044.5,15116.5,,,,
8046.5,15118.5,,,,
8047,15119.5,,,,
8048.5,15122.5,,,,
8048,15119.5,,,,
8049,15122.5,,,,
8048.5,15121.5,,,,
8048.5,15122,,,,
8047.5,15121.5,,,,
8047,15120.5,,,,
8047.5,15120.5,,,,
8049,15126.5,,,,
8050,15124.5,,,,
8049.5,15123.5,,,,
8048.5,15121.5,,,,
8048.5,15121.5,,,,
8048.5,15126.5,,,,
8050,15129,,,,
8049.5,15128.5,,,,
8048,15123.5,,,,
8048,15123.5,,,,
8048.5,15125,,,,
8049,15129.5,,,,
8048.5,15127,,,,
8047.5,15125.5,,,,
8046.5,15125,,,,
8046.5,15123.5,,,,
8046,15120,,,,
8047,15124.5,,,,
8048,15128.5,,,,
8048.5,15130,,,,
8049.5,15129.5,,,,
8048,15127,,,,
8048,15126,,,,
8048,15125.5,,,,
8048.5,15123.5,,,,
8049,15125.5,,,,
8048.5,15126,,,,
8047.5,15120.5,,,,
8047,15121.5,,,,
8047,15121.5,,,,
8047.5,15125.5,,,,
8046,15124,,,,
8045.5,15125.5,,,,
8045.5,15128.5,,,,
8045.5,15126.5,,,,
8043.5,15124.5,,,,
8044,15121.5,,,,
8045.5,15124.5,,,,
8046,15123.5,,,,
8045.5,15121,,,,
8046.5,15123,,,,
8048,15125.5,,,,
8047,15125.5,,,,
8048,15128.5,,,,
8048.5,15129.5,,,,
8049.5,15134.5,,,,
8049,15135.5,,,,
8048,15132.5,,,,
8046,15129.5,,,,
8047,15131.5,,,,
8046.5,15128.5,,,,
8047,15130.5,,,,
8046.5,15126.5,,,,
8046.5,15124.5,,,,
8046,15124.5,,,,
8045.5,15121.5,,,,
8045,15124,,,,
8046,15123.5,,,,
8046,15124.5,,,,
8047.5,15128,,,,
8047.5,15128.5,,,,
8048,15130,,,,
8049.5,15133,,,,
8050.5,15133.5,,,,
8049,15131.5,,,,
8049.5,15131.5,,,,
8050,15134.5,,,,
8050.5,15134,,,,
8051,15133.5,,,,
8050.5,15134.5,,,,
8051.5,15132.5,,,,
8050.5,15129.5,,,,
8050.5,15128.5,,,,
8050,15126.5,,,,
8049.5,15123.5,,,,
8048,15120.5,,,,
8047.5,15118.5,,,,
8046.5,15116.5,,,,
8046,15114.5,,,,
8045.5,15114.5,,,,
8045.5,15113.5,,,,
8044.5,15111.5,,,,
8045.5,15114,,,,
8046,15115.5,,,,
8045.5,15112.5,,,,
8046,15113,,,,
8045,15112.5,,,,
8044.5,15114,,,,
8046.5,15117.5,,,,
8045.5,15116.5,,,,
8045.5,15114.5,,,,
8045,15113.5,,,,
8045,15111.5,,,,
8045.5,15112.5,,,,
8045.5,15113,,,,
8046.5,15118,,,,
8047,15114.5,,,,
8047.5,15116.5,,,,
8048.5,15116,,,,
8048.5,15119,,,,
8049.5,15122.5,,,,
8050.5,15127.5,,,,
8050.5,15125.5,,,,
8050.5,15126.5,,,,
8049.5,15124.5,,,,
8050.5,15124.5,,,,
8051,15125.5,,,,
8052,15128.5,,,,
8052.5,15129.5,,,,
8053,15129,,,,
8054,15128.5,,,,
8052.5,15124,,,,
8052,15124,,,,
8051.5,15125.5,,,,
8050.5,15123,,,,
8050,15123.5,,,,
8050.5,15125.5,,,,
8051,15126.5,,,,
8051,15128,,,,
8049.5,15126.5,,,,
8049.5,15128,,,,
8048,15127,,,,
8048.5,15129.5,,,,
8047.5,15128.5,,,,
8048,15127,,,,
8047,15126.5,,,,
8048,15127.5,,,,
8048.5,15128,,,,
8049.5,15129.5,,,,
8050,15130.5,,,,
8050,15131,,,,
8050,15130,,,,
8049.5,15129.5,,,,
8051,15131.5,,,,
8051.5,15132,,,,
8052.5,15135.5,,,,
8052.5,15135.5,,,,
8051,15132.5,,,,
8052.5,15135.5,,,,
8054,15138.5,,,,
8055,15139.5,,,,
8055,15141,,,,
8055,15140.5,,,,
8055.5,15142.5,,,,
8056,15144,,,,
8056,15143.5,,,,
8056,15145.5,,,,
8056.5,15147,,,,
8057,15146.5,,,,
8055.5,15143.5,,,,
8056.5,15145.5,,,,
8056,15144.5,,,,
8056,15144.5,,,,
8056,15141.5,,,,
8057.5,15143.5,,,,
8057,15143.5,,,,
8055.5,15144,,,,
8057,15143.5,,,,
8056.5,15141.5,,,,
8057.5,15142.5,,,,
8059,15146,,,,
8058.5,15143.5,,,,
8057,15140,,,,
8056.5,15140.5,,,,
8057.5,15141.5,,,,
8057,15137.5,,,,
8057,15137.5,,,,
8056.5,15136.5,,,,
8056.5,15135.5,,,,
8056.5,15135.5,,,,
8057.5,15137.5,,,,
8058.5,15139,,,,
8058,15135.5,,,,
8058.5,15131.5,,,,
8058,15130.5,,,,
8058,15130,,,,
8058.5,15130.5,,,,
8057,15126.5,,,,
8055.5,15126,,,,
8056.5,15125.5,,,,
8056,15122.5,,,,
8055.5,15121.5,,,,
8054.5,15120.5,,,,
8055.5,15122,,,,
8055.5,15124.5,,,,
8056.5,15126.5,,,,
8055.5,15124.5,,,,
8055.5,15123,,,,
8055.5,15123.5,,,,
8056.5,15126.5,,,,
8057,15124.5,,,,
8057.5,15127.5,,,,
8059,15128.5,,,,
8059.5,15126.5,,,,
8058.5,15123.5,,,,
8059,15123.5,,,,
8059.5,15126.5,,,,
8059.5,15125.5,,,,
8061,15129.5,,,,
8061.5,15132.5,,,,
8062,15134.5,,,,
8061.5,15130.5,,,,
8061.5,15131.5,,,,
8062.5,15134.5,,,,
8062,15133.5,,,,
8060.5,15130.5,,,,
8061.5,15133.5,,,,
8061,15129.5,,,,
8061,15132,,,,
8060.5,15128.5,,,,
8061,15128.5,,,,
8060.5,15125.5,,,,
8060.5,15126.5,,,,
8059.5,15123.5,,,,
8058.5,15121.5,,,,
8058.5,15120.5,,,,
8059,15121.5,,,,
8059,15120.5,,,,
8058.5,15120.5,,,,
8059.5,15123.5,,,,
8058.5,15122.5,,,,
8058,15122.5,,,,
8058,15123.5,,,,
8057.5,15125,,,,
8057,15122.5,,,,
8056.5,15121.5,,,,
8055.5,15120,,,,
8054,15118.5,,,,
8054.5,15120.5,,,,
8054,15118,,,,
8055.5,15121,,,,
8054.5,15122.5,,,,
8055,15120.5,,,,
8055,15119.5,,,,
8055,15120,,,,
8056.5,15123.5,,,,
8055,15119,,,,
8055.5,15121.5,,,,
8055,15122.5,,,,
8055,15121.5,,,,
8056.5,15123.5,,,,
8056,15122,,,,
8055.5,15119.5,,,,
8055,15119.5,,,,
8055,15121.5,,,,
8056,15123.5,,,,
8057.5,15125.5,,,,
8058.5,15128.5,,,,
8059,15128.5,,,,
8059,15127.5,,,,
8060,15126.5,,,,
8060,15124.5,,,,
8059.5,15123,,,,
8059.5,15124.5,,,,
8060.5,15126,,,,
8060.5,15128.5,,,,
8061,15128.5,,,,
8059,15124.5,,,,
8058.5,15124,,,,
8057.5,15121.5,,,,
8057.5,15124.5,,,,
8058.5,15121.5,,,,
8059,15118.5,,,,
8059,15118.5,,,,
8060,15120.5,,,,
8059.5,15120.5,,,,
8058.5,15121,,,,
8059,15119.5,,,,
8059.5,15124.5,,,,
8059,15122.5,,,,
8060,15122,,,,
8060.5,15123.5,,,,
8060.5,15120.5,,,,
8059.5,15117.5,,,,
8059.5,15115.5,,,,
8059.5,15116.5,,,,
8060,15116.5,,,,
8060,15117,,,,
8059.5,15116.5,,,,
8060,15119.5,,,,
